CONSTANT,POP,TEMP,FDI,R2_SCORE,MSE_SCORE
4.890365047961572,0.37307779224074644,-0.010750127523438218,0.009372843700148159,0.7003760694933833,0.024385224731394546
4.855973186069275,0.34643316588542095,-0.015157756499505997,0.013680750265939713,0.8508456418058515,0.015968505336586072
4.882306375495586,0.3566869131732033,-0.05050489019463812,0.018155910520490575,0.7818481285920716,0.041413587010965536
4.866015563371716,0.35188247004857437,-0.01967562992324849,0.008781935066797504,0.7479948075055775,0.0313537020127745
4.895306412134487,0.3659330172564687,-0.02781657870769787,-0.001901765789057347,0.7288322263385392,0.04289148179107812
